"","Unnamed..0","tissue","endometriosis","severity","p1555058_a_at","p227476_at","LPGAT1"
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.9709538960272,6.54120098602946,5.75607744102833
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.508870119802,6.13377876391992,4.32132444186096
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.73032734852773,5.58149681362153,4.15591208107463
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.76234384892457,5.05556042828409,4.40895213860433
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.9635601057143,6.13377876391992,5.04866943481711
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.76335045225379,6.1213619488007,4.94235620052724
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.97390459909574,6.72066123773604,5.84728291841589
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.59220660530266,6.13506011751741,4.86363336141004
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.76234384892457,6.11648206285197,4.93941295588827
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.58679778269531,6.2200383988467,4.40341809077101
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.14055689983854,5.52373728485658,4.83214709234756
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.79197395225044,5.95411276311517,4.37304335768281
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.34265952372109,6.94651066764424,5.64458509568266
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.14055689983854,5.76816955415891,4.95436322699872
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.38545889787344,6.1398389714954,5.26264893468442
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.32865603223699,6.9632331006785,5.64594456645774
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.13213557105027,6.13377876391992,5.1329571674851
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.14393046272833,6.35771261732392,5.25082154002613
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.60931011027197,6.14114620542843,5.3752281578502
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.67969954833619,5.86287543028057,4.77128748930838
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.75265501943763,6.13893593001224,4.94579547472494
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.52833949737073,6.48288676302389,5.50561313019731
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.96964565715462,6.00416182401861,4.98690374058662
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.32865603223699,6.22728264367919,5.27796933795809
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.83904443971457,5.16672880459537,4.00288662215497
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.83450965928416,5.86987196708014,5.35219081318215
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.46046205590011,6.00129658451833,5.23087932020922
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.14055689983854,5.43390362518388,4.78723026251121
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.88839273798078,5.27291037177153,4.58065155487616
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.83947630100233,4.74921972949669,4.29434801524951
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.9635601057143,6.13377876391992,5.04866943481711
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.35734840759895,5.88504280424168,4.62119560592031
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.83464816746958,6.67142692300318,5.25303754523638
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.09726811075416,7.49268653381214,6.29497732228315
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.9635601057143,6.36593841262059,5.16474925916745
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.07972821953586,6.65516492735698,6.36744657344642
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.30770411356006,7.42817162361189,5.86793786858598
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.86509732677736,6.27810485232375,5.07160108955055
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.46209278720637,4.97854925087046,4.72032101903841
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.09488997428976,6.83032800380554,5.46260898904765
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.93353246350929,7.22297423532831,6.0782533494188
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.20650719619634,7.00976985090186,6.1081385235491
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.22756278259731,6.67124479221737,5.94940378740734
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.50740940737862,6.45789615118115,4.48265277927988
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.86539131690378,6.13377876391992,4.49958504041185
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.47697607448302,7.19758194679636,6.33727901063969
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.59613006717279,6.99308872141038,6.29460939429158
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.17278101548894,6.68263793677695,5.92770947613294
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.28633635227718,7.68606175913204,6.48619905570461
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.47488772191081,8.00187691105796,6.23838231648439
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.52709414054839,7.29501380670542,5.9110539736269
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.60486508032235,7.20840487957561,6.40663497994898
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.49312397444487,7.3980541186042,6.44558904652454
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.28418880364826,7.24826800030865,5.76622840197846
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.76666684442249,7.16851390395914,5.96759037419081
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.02598307977554,7.70906034894101,7.36752171435828
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.95529636239769,7.54216759661544,6.74873197950657
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.74464081558236,7.27921118279327,7.01192599918781
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.15170097121933,7.44277138899669,6.29723618010801
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.46222587090963,6.96336303363066,6.21279445227015
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.34240906626853,6.13377876391992,5.73809391509423
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.70605541482431,7.64341226893156,6.67473384187794
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.70812664730396,6.33844783761311,5.52328724245853
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.48632895348112,6.20083412710858,6.34358154029485
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.76234384892457,6.17058368956124,4.96646376924291
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.49836171244074,5.64251626882525,5.070438990633
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.30378656062512,7.38601702879334,5.84490179470923
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.32865603223699,6.4237242554944,5.37619014386569
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.52513054066143,6.13590286745801,5.33051670405972
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.14055689983854,6.13377876391992,5.13716783187923
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64784202378601,5.97179810039477,5.30982006209039
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.0752688068854,6.95512606064248,6.01519743376394
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.05060748280456,6.13377876391992,5.59219312336224
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.30344934752933,7.06303179067398,6.18324056910166
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.02844542832255,6.13822940035145,6.083337414337
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.32865603223699,6.39780525385047,5.36323064304373
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.37785308260768,6.13377876391992,5.2558159232638
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.76234384892457,6.7448414977122,5.25359267331839
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.63903623539151,6.23057945603597,5.93480784571374
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.20782077214524,6.8306472465091,6.01923400932717
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.36267951815676,6.77005157020165,6.06636554417921
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.96146584832958,5.56209038720646,4.76177811776802
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.54242590483098,6.49095346221963,6.01668968352531
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.082713516764,6.28372089280754,5.68321720478577
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.47386478890752,6.51063107977675,4.49224793434214
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.91487085392608,6.42949297493662,6.17218191443135
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6017051351652,6.32963402711373,5.96566958113947
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.20842877320476,6.57043409836542,5.88943143578509
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.0066706402913,6.13377876391992,5.07022470210561
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.42754406329705,5.94103968571002,5.18429187450354
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.49004907149744,6.93007029600454,5.71005968375099
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.275905040676,6.55244249534952,5.91417376801276
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.29711177713388,6.24889840708794,5.77300509211091
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.92188212319247,6.87965379919603,6.40076796119425
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.14055689983854,6.92955942737722,5.53505816360788
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.85090033298144,6.26187517649732,6.05638775473938
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.43353156767324,5.50768634912491,5.47060895839908
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.54957473408071,7.0699678628506,6.30977129846566
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.00199195156477,8.06579243334904,6.03389219245691
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.76396807406374,8.00855831676895,5.88626319541634
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.77933826636579,7.50256674168657,6.64095250402618
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.57203713524581,7.01763126521933,5.29483420023257
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.14055689983854,7.9526769655339,6.04661693268622
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.1328502132343,7.574212449924,6.35353133157915
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.51603638398433,7.97076159790695,6.24339899094564
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.92437051440066,7.16938082774128,5.54687567107097
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.40541490757013,6.88093659882074,5.64317575319543
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.32865603223699,6.9290952260152,5.62887562912609
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.40982154675313,8.23202558318993,6.32092356497153
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.30161712385212,7.14389157016158,6.72275434700685
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.74040430241806,7.15827027097474,6.4493372866964
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.3717803557195,6.88500591704783,6.12839313638367
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.14055689983854,7.57152325939985,5.85604007961919
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.59285518744819,7.85637243898838,6.72461381321829
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.85091951271016,6.81942730418814,5.33517340844915
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.93183403974856,7.20779275402778,5.56981339688817
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.42046136887438,6.91297579890522,6.6667185838898
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.93944092550618,7.32512145404525,6.13228118977572
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.4712483787269,7.07167439369885,5.77146138621288
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.14055689983854,7.572160731342,5.85635881559027
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.52367921319915,8.25565337715516,6.88966629517715
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.36755315706702,7.05775288835081,6.21265302270892
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.92862948867103,7.0117631730812,6.47019633087612
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.86034976162846,7.15058194727934,6.0054658544539
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.49011851994028,7.01017658982838,6.25014755488433
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.94665092667039,6.86836619397146,5.90750856032093
