"","Unnamed..0","tissue","endometriosis","severity","p210094_s_at","p221526_x_at","PARD3"
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.44908824266928,7.37327171091259,7.41117997679093
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01735396386317,6.08033833429033,6.54884614907675
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.09205215630164,5.86039765026329,5.97622490328247
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.91469821357748,7.52350700948483,7.71910261153115
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85504243070866,6.55049033427153,6.7027663824901
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.89810943083462,6.5282599604049,6.71318469561976
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.59681448219494,6.50009391486869,6.54845419853181
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.85283281121306,7.19832536045887,7.52557908583596
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01735396386317,6.13631528617499,6.57683462501908
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.83528912554253,7.02482234882888,7.4300557371857
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.00668177891795,6.95838730924416,6.98253454408106
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93802243199699,6.76258809442522,6.8503052632111
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.99301939042607,6.62047928928301,6.80674933985454
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.53173826305625,4.99913611260841,5.76543718783233
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85348658650065,6.90423039067511,6.87885848858788
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.68716622246574,7.66347381437899,7.67532001842237
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.25164880342785,4.99913611260841,5.12539245801813
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.62692777375165,5.86353045881756,6.24522911628461
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.00824754178382,6.87807633660953,6.94316193919668
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.53173826305625,6.62969741499506,6.58071783902566
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.38737844280211,5.80738219983862,6.09738032132037
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01735396386317,6.75383625133718,6.88559510760017
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01735396386317,6.92253452154772,6.96994424270544
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.57610771635165,8.50088802108226,8.53849786871696
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.2917388541959,7.63714443285049,7.46444164352319
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.13003056987492,8.47432813759411,8.30217935373452
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.65607213516768,8.18326022482057,7.91966617999412
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.68033400369189,8.0035967745629,7.8419653891274
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01735396386317,7.5427183679364,7.28003616589979
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.27604456691892,6.94202790995158,7.10903623843525
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.65936724241731,7.28058585197628,7.9699765471968
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.52657060881429,7.36958364072322,7.44807712476875
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.5171051936477,8.8069258979436,8.66201554579565
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.69620828143483,7.58797573589887,7.64209200866685
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.80036693697218,7.37153691805581,7.585951927514
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.36573172972406,8.26781427095559,8.31677300033983
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.92402488003356,8.12716550915545,8.0255951945945
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.12573923796106,7.64654037959135,7.88613980877621
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.73770519951947,7.68100514119482,7.70935517035715
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.15909768198056,7.04288139437978,7.10098953818017
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.46694317865374,8.48005552233821,8.47349935049597
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17216891659052,8.36344211360045,8.26780551509549
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.25307897873044,8.71674861335605,8.48491379604324
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.19779358340564,8.41247545054952,8.30513451697758
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.22334337742653,7.33338536130978,7.27836436936816
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.20724566431289,8.76898654203782,8.48811610317535
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.72366328290676,7.59118764407716,7.65742546349196
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.76628501810737,7.8700929227297,7.81818897041853
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.49952029822291,8.8979863575213,8.6987533278721
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.64022205821574,7.64667673340275,7.64344939580925
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62019928624215,7.90484293565116,7.76252111094665
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.29830061346394,7.53234896768275,7.41532479057335
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.0103777016558,8.2748411202648,8.1426094109603
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05293835845923,8.32744499714777,8.1901916778035
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.77429199990891,8.82305346960749,8.7986727347582
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04324991942891,8.05856017415448,8.05090504679169
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.08389382979271,8.04548807158162,8.06469095068717
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.90652687201709,8.11015833867821,8.00834260534765
