"","Unnamed..0","tissue","endometriosis","severity","p207122_x_at","p211385_x_at","SULT1A2"
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.81776800555957,7.74791673101293,7.78284236828625
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.84800936653114,6.94444231109486,6.896225838813
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.12076943005777,7.06498435603557,7.09287689304667
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.55359657888047,7.62972987288718,7.59166322588383
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.4001355563714,7.35360306037952,7.37686930837546
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.12064357315152,7.06111226085994,7.09087791700573
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18229630191792,7.26586043579769,7.22407836885781
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.27125977563532,7.47793410448517,7.37459694006025
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.97157517613717,7.12462389089769,7.04809953351743
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15422627575189,7.18826649775436,7.17124638675313
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.39827233680564,7.37953986022105,7.38890609851335
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.79167215159899,7.78994806996697,7.79081011078298
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1974676935858,7.39386682774135,7.29566726066358
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6511593214007,7.68129826850205,7.66622879495137
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01761666823708,7.05755529808098,7.03758598315903
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.33016429232844,8.28957324772706,8.30986877002775
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97344356285245,7.68840985786083,7.83092671035664
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.83347338790956,8.80118139552356,8.81732739171656
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73230369007105,7.80866930198512,7.77048649602808
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.3709182918102,8.3712124984925,8.37106539515135
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.01163352199561,8.9702883710729,8.99096094653425
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.65407159251667,7.62972987288718,7.64190073270192
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.08765865863405,8.95082583985322,9.01924224924364
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.23307608542377,8.16917146085616,8.20112377313997
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.18229630191792,7.38747443589134,7.28488536890463
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6511593214007,7.62972987288718,7.64044459714394
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66137070474528,7.68840985786083,7.67489028130306
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.48616635757637,7.62972987288718,7.55794811523177
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.64153700650767,7.4604740527976,7.55100552965263
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.44056651829573,8.36675212945553,8.40365932387563
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.18956250465063,8.05247406694104,8.12101828579583
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.61446728348485,8.66866578721296,8.6415665353489
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.0061615282549,8.05088980010041,8.02852566417766
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.18229630191792,7.35360306037952,7.26794968114872
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.97568435088447,9.04139241486955,9.00853838287701
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.52837307617452,7.60584305472782,7.56710806545117
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.18229630191792,7.35578643026667,7.26904136609229
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.72687802245806,8.69914264620869,8.71301033433338
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.83779418869486,9.16886166816301,9.00332792842893
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.699168931579,8.39425148708708,8.54671020933304
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.6970827026996,8.70458557567403,8.70083413918681
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.48737544511971,9.77845313722482,9.63291429117227
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.72568041761102,7.75788207968283,7.74178124864692
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.91166955979248,7.71589898543182,7.81378427261215
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.02738829633844,7.21574444536194,7.12156637085019
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9714859692921,7.35360306037952,7.16254451483581
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.28466735575687,7.35360306037952,7.31913520806819
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18229630191792,7.35360306037952,7.26794968114872
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.3371847934429,7.56699763021868,7.45209121183079
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.02395711335504,7.62972987288718,7.82684349312111
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6511593214007,7.68840985786083,7.66978458963077
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.18229630191792,7.59512761116006,7.38871195653899
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.18229630191792,7.20910758025674,7.19570194108733
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.6511593214007,7.62972987288718,7.64044459714394
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.40798447074382,7.35360306037952,7.38079376556167
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.18229630191792,7.31757266854104,7.24993448522948
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.18229630191792,7.33520249868713,7.25874940030253
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.22364908279318,7.35360306037952,7.28862607158635
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.18229630191792,7.35360306037952,7.26794968114872
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.18229630191792,7.10415984811126,7.14322807501459
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.39139667363855,8.33177424905928,8.36158546134891
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6511593214007,7.59318686330275,7.62217309235172
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.43746497687571,7.44736402960248,7.4424145032391
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.91861919107228,8.01046912917711,7.9645441601247
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.73931450467422,7.5741316184257,7.65672306154996
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.54259939138739,7.35360306037952,7.44810122588346
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92433765830828,7.6838791008099,7.80410837955909
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.18229630191792,7.25513275656952,7.21871452924372
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.18229630191792,8.06595892116712,7.62412761154252
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.44868179966921,6.32830614816277,6.38849397391599
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.18229630191792,7.41970621229853,7.30100125710822
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.284757358134,7.62972987288718,7.45724361551059
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.82969712973013,7.68347958775816,7.75658835874414
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.24844936189741,7.62519911583626,7.43682423886684
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6511593214007,7.68840985786083,7.66978458963077
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.99531130488377,6.65516514123601,6.82523822305989
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18229630191792,7.29475833005884,7.23852731598838
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62961453841106,7.35360306037952,7.49160879939529
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.67606983140944,8.49542151940127,8.58574567540536
