"","Unnamed..0","tissue","endometriosis","severity","p226946_at","p228594_at","p229299_at","NADK2"
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.46184999579595,8.86085198380571,5.96742619244716,7.43004272401627
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.21636196993457,9.0077058251425,3.98838179470206,6.07081652992638
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.43044253516651,8.72060418178084,5.853580508367,7.33487574177145
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.44831124933861,8.92179860696936,6.285729767002,7.55194654110332
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.22923255895153,7.97221897585845,4.00082750571774,5.73409301350924
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44805167681272,7.45721691110928,3.73525935155471,5.88017597982557
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.19580873203093,7.74195220175787,4.34460594566645,6.09412229315175
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.71121498366287,7.75633511491844,3.98838179470206,5.81864396442779
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.63504961378252,8.07163239206432,3.45360467224411,5.38676222603032
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64469091468006,7.07911520313481,3.41975102687106,5.04785238156198
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.94087017177459,8.46739221188075,4.6679072307805,6.35872320481195
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.64149214635606,6.65795250864137,3.45197280170701,5.25047248556815
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.21149020333748,7.12209134935809,3.26813891371059,5.20057348880205
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64747834314768,8.06949963011891,3.5697742010435,5.4289173914367
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.63715935272174,5.97812344370236,3.45197280170701,4.68908519937704
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.71121498366287,7.90832044619702,4.07600513572281,5.8985135218609
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64747834314768,7.62023746543981,3.45197280170701,5.2398962034315
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.96934549644206,7.21320239387963,3.5697742010435,5.25077403045506
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.97095529082135,7.23859958439948,3.98838179470206,5.39931222330763
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64747834314768,7.45413734953702,3.47335688787597,5.19165752685356
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.03093352702693,8.88383188441415,3.41975102687106,5.44483881277071
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64747834314768,7.98346118494115,3.50842498960383,5.37978817256422
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.71121498366287,7.50113687707672,3.98838179470206,5.73357788514722
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.92366516713745,7.76762237303875,4.52980462317779,6.07369738778466
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64974451495795,7.7121728828155,3.45197280170701,5.27129673316015
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.03093352702693,7.27020317959511,3.45197280170701,4.91770316944302
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.41553126319261,7.49439264467624,3.5697742010435,5.15989936963745
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.00755056892461,7.21320239387963,3.63426829669563,5.28500708649996
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.76536436639401,8.04012909702256,3.7011961703788,5.50222987793179
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.03093352702693,7.21320239387963,3.41975102687106,4.88796231592587
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.0990487398236,7.64289434180031,3.68657841372108,5.47617383178166
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.81435214715703,6.6200725318916,3.41975102687106,4.95139190197323
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64747834314768,7.21320239387963,3.23041020342913,5.03036364681881
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.19253087583742,8.44710155248893,3.93182523921502,5.85715255584712
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83899075575808,7.57369597835062,3.98838179470206,5.80035617627025
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.15031970195456,8.89890344586424,5.16233099860832,6.73718471547571
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.15977101650206,9.02113937757728,4.41209866048591,6.53100301818842
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.71121498366287,8.40777675024453,4.22623484807129,6.11507552732623
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.84843499449279,8.10774351480497,4.94174774317546,6.29930875082441
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.2331287984614,8.33402112584082,4.40773787462528,6.3249625996425
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.99298074263423,7.49326970621637,3.5697742010435,5.6853415499647
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.64747834314768,8.24835661401287,3.5697742010435,5.48853638606802
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.87023954396691,9.97622414554458,5.42096935453447,7.08914434801532
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.0179840050093,9.20257441010133,6.32118598475261,7.18058146662108
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.82441078597259,8.55894678438893,4.53958825714554,6.30764860916902
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.08149033011124,9.3941173780721,5.39359745590541,6.95640172136292
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.37314917036712,9.2947615194351,5.61791254452824,7.09527441144349
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.98559386892734,9.3395701097609,3.98838179470206,6.4378485911301
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.98236514614003,8.76602539730321,5.46348851546591,6.73729301963638
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.62804213695697,8.67320238375511,5.18550059557475,6.82891503876228
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.8534604080337,8.98144819900239,5.42599640102782,7.0869683360213
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.78314796653605,9.3509630187839,5.76892458780418,7.30101185770804
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.11563818298392,8.41617763013086,4.28938385972308,6.27373322427929
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.29232860943133,9.40460182701387,5.68798733439193,7.46163925694571
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.29722183015393,9.31505365816868,4.95270745449919,6.85499431427393
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.29885356062341,9.49110279753811,4.98012952851352,6.92336196222501
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01734306849099,9.20563166887025,5.69010092428343,7.30435855388156
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.95952829384901,8.73904503976566,4.36682484966726,6.35513272776064
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.09108578044446,8.90330497715815,5.08147405540784,6.69195493767015
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.92478102803974,9.12576337843901,4.95901746602639,7.00318729083505
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.69470113383352,8.67060507815673,5.02245598196376,6.795920731318
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.11873076610514,9.01804873128069,5.1580916456158,6.76495704766721
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.77409853444733,9.13794172121399,5.21577977857767,7.04260667807966
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.03661423536205,8.97881158419471,5.72787012302536,7.24776531419404
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.44228188891449,7.13104732891368,4.95352833619924,6.50895251800914
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.41722836089126,9.33019644634098,5.11478784904926,6.95407088542717
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.4343644648531,8.36363170926397,4.30576755802377,6.36792124404695
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64972125950952,9.18202675234231,5.03840245166417,6.956716821172
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.53766146929982,9.055602947886,5.12526108259074,6.90617516659219
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.48926602463551,8.89606716861256,5.00976491715823,6.7983660368021
